4,92.5999984741211,56.0,22.200000762939453,14.399999618530273,12.0,41.400001525878906,43.599998474121094,39.400001525878906,140.60000610351562,169.60000610351562,120.0,181.39999389648438,56.79999923706055,100.80000305175781,92.5999984741211,87.19999694824219,500.0,107.0,116.0,362.20001220703125,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,391.20001220703125,500.0,500.0,500.0,335.20001220703125,57.400001525878906,59.20000076293945,
8,9.399999618530273,180.60000610351562,120.5999984741211,69.4000015258789,148.39999389648438,350.6000061035156,230.0,237.0,27.600000381469727,11.399999618530273,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,447.6000061035156,500.0,484.20001220703125,500.0,16.0,9.800000190734863,10.0,10.0,9.600000381469727,9.800000190734863,19.399999618530273,500.0,500.0,142.1999969482422,136.39999389648438,147.1999969482422,110.19999694824219,22.399999618530273,103.4000015258789,124.5999984741211,133.8000030517578,120.80000305175781,115.19999694824219,202.39999389648438,171.1999969482422,161.8000030517578,420.20001220703125,465.20001220703125,171.60000610351562,324.6000061035156,500.0,
128,9.800000190734863,80.4000015258789,500.0,84.80000305175781,141.0,114.5999984741211,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,65.80000305175781,500.0,500.0,130.39999389648438,169.60000610351562,156.60000610351562,82.5999984741211,126.0,238.1999969482422,277.0,282.79998779296875,323.79998779296875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
32,9.600000381469727,385.79998779296875,41.0,37.79999923706055,61.0,252.1999969482422,304.6000061035156,500.0,406.0,212.8000030517578,184.8000030517578,234.1999969482422,304.3999938964844,317.20001220703125,214.8000030517578,461.3999938964844,396.79998779296875,263.20001220703125,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,209.0,150.39999389648438,500.0,500.0,500.0,500.0,
4,9.600000381469727,73.4000015258789,500.0,500.0,254.0,99.80000305175781,18.0,500.0,500.0,500.0,500.0,500.0,500.0,483.79998779296875,369.3999938964844,309.0,117.4000015258789,250.60000610351562,353.79998779296875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
64,10.199999809265137,246.60000610351562,162.0,87.4000015258789,115.4000015258789,234.39999389648438,183.1999969482422,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
16,10.0,81.5999984741211,132.8000030517578,64.4000015258789,500.0,256.3999938964844,447.79998779296875,443.79998779296875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
512,9.600000381469727,140.8000030517578,113.4000015258789,274.0,453.20001220703125,162.60000610351562,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
1024,9.0,12.199999809265137,500.0,392.79998779296875,500.0,500.0,500.0,500.0,500.0,488.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
256,10.0,40.400001525878906,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
1024,26.200000762939453,355.20001220703125,129.0,110.5999984741211,137.1999969482422,99.0,225.1999969482422,394.3999938964844,370.20001220703125,386.20001220703125,456.79998779296875,452.6000061035156,435.0,342.6000061035156,396.79998779296875,336.6000061035156,98.80000305175781,497.79998779296875,338.79998779296875,40.400001525878906,434.0,321.6000061035156,29.600000381469727,9.800000190734863,500.0,500.0,158.0,132.0,339.3999938964844,177.1999969482422,196.1999969482422,149.1999969482422,145.1999969482422,236.0,192.1999969482422,184.60000610351562,489.6000061035156,168.8000030517578,85.0,336.3999938964844,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
