512,119.66666666666667,150.33333333333334,249.0,356.0,381.6666666666667,454.6666666666667,494.6666666666667,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,312.6666666666667,258.3333333333333,
16,29.0,177.33333333333334,158.0,214.0,338.0,362.0,337.6666666666667,418.3333333333333,452.3333333333333,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
256,176.66666666666666,338.6666666666667,222.33333333333334,257.0,317.0,301.6666666666667,456.3333333333333,471.6666666666667,476.0,500.0,495.3333333333333,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
128,41.333333333333336,109.66666666666667,235.66666666666666,287.0,455.3333333333333,459.3333333333333,500.0,456.6666666666667,490.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
32,140.66666666666666,187.0,282.0,371.0,365.3333333333333,429.0,392.6666666666667,498.3333333333333,490.3333333333333,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,495.3333333333333,500.0,500.0,466.0,500.0,
64,93.33333333333333,181.0,303.3333333333333,399.6666666666667,336.6666666666667,354.0,500.0,500.0,480.0,500.0,485.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,

4,25.333333333333332,65.66666666666667,205.66666666666666,207.66666666666666,189.66666666666666,247.66666666666666,227.0,237.0,195.33333333333334,229.0,212.33333333333334,199.0,224.0,216.33333333333334,205.33333333333334,183.0,184.66666666666666,193.0,188.0,199.0,215.0,213.66666666666666,197.0,201.0,234.33333333333334,483.0,500.0,500.0,500.0,500.0,500.0,487.3333333333333,500.0,500.0,500.0,500.0,500.0,500.0,470.6666666666667,313.0,325.3333333333333,500.0,498.3333333333333,500.0,488.6666666666667,500.0,500.0,500.0,500.0,500.0,

16,112.33333333333333,154.0,210.0,284.3333333333333,349.6666666666667,366.6666666666667,427.3333333333333,367.3333333333333,500.0,500.0,500.0,462.6666666666667,500.0,500.0,489.3333333333333,494.6666666666667,389.0,296.0,305.0,250.33333333333334,279.3333333333333,271.0,252.66666666666666,242.0,287.6666666666667,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,

8,15.333333333333334,196.66666666666666,228.33333333333334,259.6666666666667,216.33333333333334,456.3333333333333,295.3333333333333,400.3333333333333,469.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,474.0,500.0,500.0,500.0,437.6666666666667,225.33333333333334,318.0,276.3333333333333,264.0,220.33333333333334,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,

1024,65.66666666666667,162.66666666666666,230.66666666666666,205.66666666666666,456.0,271.0,373.3333333333333,476.3333333333333,475.3333333333333,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,

512,116.0,154.33333333333334,305.3333333333333,349.3333333333333,444.3333333333333,328.6666666666667,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,

256,153.0,161.33333333333334,286.0,338.3333333333333,398.0,372.6666666666667,500.0,466.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,

128,81.33333333333333,185.66666666666666,191.0,402.3333333333333,397.3333333333333,480.3333333333333,453.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,

64,182.0,305.0,235.0,374.0,498.0,424.6666666666667,467.6666666666667,493.0,413.0,447.3333333333333,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,

32,387.3333333333333,282.0,273.0,305.6666666666667,393.3333333333333,405.0,409.6666666666667,500.0,463.6666666666667,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,
