
512,26.200000762939453,24.799999237060547,69.4000015258789,135.60000610351562,217.60000610351562,175.8000030517578,185.39999389648438,117.5999984741211,95.80000305175781,92.5999984741211,94.4000015258789,169.0,94.19999694824219,241.8000030517578,93.5999984741211,112.0,101.19999694824219,114.19999694824219,95.0,99.80000305175781,113.4000015258789,55.400001525878906,145.60000610351562,130.0,97.4000015258789,88.0,64.4000015258789,78.19999694824219,48.79999923706055,48.599998474121094,78.19999694824219,85.80000305175781,18.200000762939453,34.599998474121094,17.799999237060547,171.0,51.20000076293945,160.8000030517578,237.39999389648438,49.599998474121094,143.1999969482422,84.19999694824219,67.0,107.4000015258789,35.79999923706055,130.8000030517578,443.3999938964844,150.0,500.0,500.0,500.0,

4,25.200000762939453,26.399999618530273,30.600000381469727,235.8000030517578,152.60000610351562,175.60000610351562,134.0,128.8000030517578,156.0,108.19999694824219,92.4000015258789,99.5999984741211,99.5999984741211,120.5999984741211,129.39999389648438,94.80000305175781,52.20000076293945,112.0,99.19999694824219,137.60000610351562,125.19999694824219,120.80000305175781,18.799999237060547,183.60000610351562,173.0,171.39999389648438,67.19999694824219,154.60000610351562,118.19999694824219,264.6000061035156,97.80000305175781,78.0,80.0,102.80000305175781,500.0,500.0,89.5999984741211,78.4000015258789,500.0,500.0,103.0,133.60000610351562,35.400001525878906,91.0,21.799999237060547,16.200000762939453,48.400001525878906,143.1999969482422,91.4000015258789,90.0,114.19999694824219,

32,24.399999618530273,26.399999618530273,231.0,228.0,185.8000030517578,188.1999969482422,152.60000610351562,345.0,250.8000030517578,500.0,249.39999389648438,132.0,102.4000015258789,96.4000015258789,110.0,96.19999694824219,472.6000061035156,76.0,74.4000015258789,81.19999694824219,64.5999984741211,68.19999694824219,92.19999694824219,77.5999984741211,96.5999984741211,52.599998474121094,34.20000076293945,56.20000076293945,90.80000305175781,65.0,90.19999694824219,32.400001525878906,19.600000381469727,54.400001525878906,100.5999984741211,80.80000305175781,105.4000015258789,102.5999984741211,157.1999969482422,104.19999694824219,71.19999694824219,174.39999389648438,109.80000305175781,403.6000061035156,500.0,500.0,78.0,35.79999923706055,108.19999694824219,440.0,64.19999694824219,

256,23.200000762939453,25.0,65.19999694824219,139.8000030517578,150.1999969482422,193.0,439.0,500.0,98.5999984741211,101.5999984741211,140.60000610351562,142.0,423.3999938964844,53.599998474121094,142.39999389648438,102.0,96.5999984741211,103.19999694824219,63.0,131.8000030517578,129.1999969482422,96.4000015258789,124.19999694824219,87.80000305175781,99.0,16.399999618530273,96.80000305175781,53.0,91.4000015258789,95.5999984741211,364.79998779296875,335.0,13.199999809265137,16.600000381469727,17.200000762939453,124.80000305175781,91.4000015258789,104.5999984741211,372.3999938964844,135.60000610351562,450.6000061035156,310.79998779296875,70.5999984741211,97.19999694824219,128.1999969482422,500.0,326.0,22.600000381469727,69.0,500.0,94.0,

16,28.600000381469727,23.399999618530273,265.20001220703125,135.39999389648438,193.8000030517578,202.1999969482422,194.1999969482422,167.8000030517578,123.19999694824219,107.5999984741211,130.8000030517578,103.19999694824219,103.5999984741211,103.19999694824219,100.0,101.5999984741211,98.19999694824219,120.80000305175781,100.19999694824219,142.39999389648438,116.19999694824219,97.19999694824219,94.5999984741211,115.80000305175781,20.200000762939453,71.4000015258789,78.80000305175781,35.0,93.4000015258789,26.399999618530273,120.80000305175781,39.79999923706055,104.19999694824219,233.60000610351562,108.4000015258789,266.0,130.0,103.19999694824219,110.19999694824219,500.0,291.79998779296875,500.0,500.0,500.0,500.0,223.1999969482422,500.0,184.8000030517578,500.0,500.0,500.0,

